job_id,skill_name
3692,MySQL
3692,Pandas
3692,Excel
3693,Power BI
3693,Pandas
3693,ETL
3693,Machine Learning
3693,AWS
3693,Excel
3694,ETL
3694,Power BI
3694,Machine Learning
3694,Python
3694,Pandas
3694,MySQL
3694,Tableau
3695,Machine Learning
3695,Tableau
3695,Statistics
3695,AWS
3695,Power BI
3695,Pandas
3696,AWS
3696,MySQL
3696,Statistics
3696,SQL
3696,Excel
3696,Machine Learning
3696,Power BI
3697,SQL
3697,AWS
3697,Statistics
3697,Python
3697,Tableau
3697,Data Visualization
3697,Machine Learning
3698,Excel
3698,ETL
3698,Pandas
3698,Python
3698,Tableau
3698,SQL
3699,Statistics
3699,Pandas
3699,Python
3699,Power BI
3699,SQL
3700,MySQL
3700,Power BI
3700,Tableau
3700,Data Visualization
3700,Pandas
3701,Excel
3701,AWS
3701,Python
3701,Pandas
3702,Power BI
3702,Statistics
3702,Data Visualization
3702,MySQL
3702,AWS
3702,Pandas
3702,ETL
3703,Data Visualization
3703,Excel
3703,Tableau
3703,ETL
3703,Pandas
3703,SQL
3703,MySQL
3704,Machine Learning
3704,Tableau
3704,Data Visualization
3704,Statistics
3704,Excel
3705,Tableau
3705,SQL
3705,Pandas
3705,Machine Learning
3705,MySQL
3706,Pandas
3706,Python
3706,Tableau
3706,Statistics
3707,AWS
3707,Excel
3707,ETL
3707,Statistics
3707,Power BI
3707,Tableau
3707,Pandas
3708,Tableau
3708,Power BI
3708,Python
3708,AWS
3708,Statistics
3708,Excel
3708,MySQL
3709,Statistics
3709,ETL
3709,Machine Learning
3709,MySQL
3709,Excel
3709,Tableau
3709,Pandas
3710,Data Visualization
3710,AWS
3710,Python
3710,SQL
3711,Tableau
3711,ETL
3711,Excel
3711,Pandas
3711,MySQL
3712,MySQL
3712,AWS
3712,Power BI
3712,Data Visualization
3712,Pandas
3713,Python
3713,AWS
3713,Power BI
3713,ETL
3713,Statistics
3714,MySQL
3714,Statistics
3714,Machine Learning
3714,SQL
3715,ETL
3715,Python
3715,AWS
3715,Pandas
3715,Statistics
3716,Excel
3716,Machine Learning
3716,Tableau
3716,MySQL
3716,Statistics
3716,AWS
3716,Data Visualization
3717,ETL
3717,Power BI
3717,Statistics
3717,Data Visualization
3718,SQL
3718,Data Visualization
3718,Power BI
3718,Excel
3718,Python
3718,AWS
3719,SQL
3719,Statistics
3719,Tableau
3719,ETL
3720,AWS
3720,MySQL
3720,Tableau
3720,Pandas
3720,SQL
3720,Machine Learning
3720,ETL
3721,Tableau
3721,Statistics
3721,SQL
3721,Excel
3721,ETL
3721,Pandas
3722,Data Visualization
3722,Tableau
3722,SQL
3722,AWS
3722,Python
3722,MySQL
3723,Statistics
3723,Excel
3723,AWS
3723,Tableau
3723,Power BI
3724,AWS
3724,Pandas
3724,SQL
3724,ETL
3725,Tableau
3725,MySQL
3725,AWS
3725,SQL
3726,Pandas
3726,Statistics
3726,MySQL
3726,Tableau
3726,Power BI
3727,Data Visualization
3727,Pandas
3727,Tableau
3727,Statistics
3727,Python
3727,SQL
3727,ETL
3728,Pandas
3728,Machine Learning
3728,Power BI
3728,Data Visualization
3728,ETL
3728,Python
3728,SQL
3729,SQL
3729,Machine Learning
3729,Pandas
3729,Excel
3729,MySQL
3730,AWS
3730,Tableau
3730,SQL
3730,Data Visualization
3730,Python
3731,Data Visualization
3731,Excel
3731,Python
3731,Pandas
3731,Machine Learning
3731,ETL
3732,Power BI
3732,Machine Learning
3732,Tableau
3732,Excel
3733,ETL
3733,Excel
3733,Machine Learning
3733,Pandas
3733,Power BI
3734,ETL
3734,Machine Learning
3734,Data Visualization
3734,Power BI
3734,AWS
3735,MySQL
3735,SQL
3735,ETL
3735,Power BI
3735,AWS
3736,MySQL
3736,SQL
3736,Statistics
3736,Data Visualization
3736,Power BI
3737,ETL
3737,Tableau
3737,Pandas
3737,Data Visualization
3737,MySQL
3737,Statistics
3738,MySQL
3738,Excel
3738,Power BI
3738,Data Visualization
3738,AWS
3739,Power BI
3739,MySQL
3739,ETL
3739,Excel
3739,Pandas
3740,MySQL
3740,Machine Learning
3740,Power BI
3740,Excel
3741,Machine Learning
3741,SQL
3741,Excel
3741,Statistics
3741,Python
3741,Pandas
3742,Excel
3742,ETL
3742,SQL
3742,Pandas
3743,Power BI
3743,ETL
3743,MySQL
3743,Pandas
3743,Python
3743,AWS
3744,Power BI
3744,Statistics
3744,AWS
3744,Data Visualization
3745,Excel
3745,Pandas
3745,Machine Learning
3745,Tableau
3745,Power BI
3745,ETL
3745,Python
3746,Excel
3746,MySQL
3746,Power BI
3746,Data Visualization
3746,Statistics
3746,Machine Learning
3746,Tableau
3747,AWS
3747,Machine Learning
3747,ETL
3747,Python
3748,Statistics
3748,ETL
3748,Data Visualization
3748,Excel
3749,AWS
3749,Power BI
3749,Statistics
3749,ETL
3749,SQL
3750,MySQL
3750,Tableau
3750,Statistics
3750,AWS
3750,SQL
3750,Power BI
3750,Excel
3751,Python
3751,AWS
3751,Data Visualization
3751,Statistics
3752,Statistics
3752,AWS
3752,Excel
3752,Pandas
3753,AWS
3753,Python
3753,Pandas
3753,Excel
3754,Tableau
3754,Statistics
3754,SQL
3754,Machine Learning
3754,Data Visualization
3755,Pandas
3755,MySQL
3755,Python
3755,Excel
3755,SQL
3755,Power BI
3756,Excel
3756,Power BI
3756,MySQL
3756,AWS
3756,Statistics
3756,Data Visualization
3757,ETL
3757,Pandas
3757,Power BI
3757,Machine Learning
3757,AWS
3758,Excel
3758,Python
3758,Tableau
3758,Statistics
3759,AWS
3759,SQL
3759,Excel
3759,Python
3759,Data Visualization
3760,SQL
3760,Data Visualization
3760,Excel
3760,AWS
3760,Machine Learning
3760,Power BI
3760,Statistics
3761,ETL
3761,AWS
3761,Excel
3761,Tableau
3761,Python
3761,SQL
3762,Data Visualization
3762,Power BI
3762,Pandas
3762,SQL
3762,ETL
3762,MySQL
3763,Power BI
3763,Excel
3763,Data Visualization
3763,Machine Learning
3763,Statistics
3764,AWS
3764,SQL
3764,Statistics
3764,Machine Learning
3765,Pandas
3765,Data Visualization
3765,Excel
3765,SQL
3765,Statistics
3765,MySQL
3766,Excel
3766,ETL
3766,Machine Learning
3766,MySQL
3766,Data Visualization
3766,SQL
3767,Tableau
3767,Power BI
3767,Python
3767,Excel
3767,Statistics
3767,Pandas
3768,ETL
3768,Tableau
3768,Statistics
3768,Power BI
3768,Excel
3768,AWS
3768,Machine Learning
3769,Statistics
3769,MySQL
3769,SQL
3769,Excel
3770,Excel
3770,Tableau
3770,Power BI
3770,ETL
3770,MySQL
3771,AWS
3771,MySQL
3771,Machine Learning
3771,Data Visualization
3771,Excel
3772,Pandas
3772,Excel
3772,Data Visualization
3772,Tableau
3773,ETL
3773,Pandas
3773,Power BI
3773,MySQL
3773,Tableau
3774,Python
3774,Data Visualization
3774,Statistics
3774,Pandas
3774,Tableau
3774,ETL
3775,Tableau
3775,AWS
3775,Power BI
3775,Statistics
3775,Machine Learning
3775,Python
3775,Pandas
3776,Excel
3776,Python
3776,MySQL
3776,Statistics
3776,Tableau
3776,Machine Learning
3776,ETL
3777,SQL
3777,AWS
3777,Pandas
3777,Power BI
3777,ETL
3777,Machine Learning
3777,MySQL
3778,SQL
3778,Machine Learning
3778,Power BI
3778,Data Visualization
3778,Python
3778,AWS
3779,AWS
3779,Power BI
3779,Python
3779,Excel
3779,ETL
3779,Machine Learning
3780,Pandas
3780,Tableau
3780,Statistics
3780,ETL
3780,Excel
3781,Python
3781,SQL
3781,Excel
3781,Data Visualization
3781,Machine Learning
3781,MySQL
3781,Power BI
3782,SQL
3782,Statistics
3782,Data Visualization
3782,Pandas
3782,Python
3782,AWS
3783,Tableau
3783,Power BI
3783,Pandas
3783,AWS
3784,SQL
3784,Statistics
3784,Data Visualization
3784,AWS
3785,Machine Learning
3785,SQL
3785,ETL
3785,Power BI
3785,AWS
3786,Tableau
3786,Python
3786,Excel
3786,SQL
3786,MySQL
3786,Statistics
3787,Machine Learning
3787,MySQL
3787,Power BI
3787,Python
3787,SQL
3787,Tableau
3788,Machine Learning
3788,MySQL
3788,Pandas
3788,SQL
3788,ETL
3789,ETL
3789,AWS
3789,Tableau
3789,Python
3789,Pandas
3789,Data Visualization
3790,ETL
3790,Data Visualization
3790,Power BI
3790,Tableau
3790,MySQL
3790,Pandas
3791,Power BI
3791,Excel
3791,Python
3791,Data Visualization
3791,ETL
3792,Tableau
3792,Python
3792,Power BI
3792,Data Visualization
3792,AWS
3792,ETL
3792,Excel
3793,Machine Learning
3793,Power BI
3793,ETL
3793,Statistics
3793,Tableau
3793,Data Visualization
3793,Python
3794,Data Visualization
3794,Tableau
3794,Machine Learning
3794,Pandas
3795,Tableau
3795,SQL
3795,Python
3795,AWS
3795,Power BI
3795,Excel
3795,Statistics
3796,Power BI
3796,Statistics
3796,Python
3796,Tableau
3797,Machine Learning
3797,Power BI
3797,MySQL
3797,Excel
3797,Tableau
3797,Statistics
3798,Pandas
3798,Data Visualization
3798,Machine Learning
3798,Excel
3798,Statistics
3798,Python
3799,Data Visualization
3799,Pandas
3799,Tableau
3799,Machine Learning
3799,SQL
3799,Python
3799,Power BI
3800,Statistics
3800,AWS
3800,SQL
3800,Machine Learning
3800,ETL
3800,Python
3801,Tableau
3801,Excel
3801,Power BI
3801,Python
3801,ETL
3802,Statistics
3802,Power BI
3802,SQL
3802,Excel
3803,Data Visualization
3803,Python
3803,Pandas
3803,SQL
3803,AWS
3804,ETL
3804,MySQL
3804,Tableau
3804,AWS
3804,Statistics
3805,Tableau
3805,Statistics
3805,Pandas
3805,SQL
3806,Excel
3806,Machine Learning
3806,SQL
3806,Tableau
3806,Power BI
3806,ETL
3807,Statistics
3807,AWS
3807,Pandas
3807,Python
3808,Tableau
3808,Machine Learning
3808,AWS
3808,Python
3808,Pandas
3808,Statistics
3808,ETL
3809,Data Visualization
3809,Pandas
3809,Excel
3809,MySQL
3810,SQL
3810,Excel
3810,Data Visualization
3810,Machine Learning
3811,ETL
3811,Data Visualization
3811,Machine Learning
3811,MySQL
3811,Python
3811,Excel
3812,Tableau
3812,Power BI
3812,Excel
3812,Pandas
3812,Data Visualization
3812,Python
3812,Statistics
3813,Data Visualization
3813,Statistics
3813,ETL
3813,Excel
3813,MySQL
3813,SQL
3814,Tableau
3814,Machine Learning
3814,Pandas
3814,SQL
3814,AWS
3814,Python
3814,Power BI
3815,Pandas
3815,Machine Learning
3815,SQL
3815,Tableau
3815,Python
3815,MySQL
3816,Statistics
3816,Python
3816,AWS
3816,Data Visualization
3816,Excel
3817,Pandas
3817,Excel
3817,Power BI
3817,Data Visualization
3817,ETL
3818,Excel
3818,Power BI
3818,Machine Learning
3818,Statistics
3818,Pandas
3819,SQL
3819,AWS
3819,MySQL
3819,Power BI
3819,Excel
3819,Statistics
3820,Power BI
3820,Pandas
3820,Data Visualization
3820,Excel
3821,Power BI
3821,SQL
3821,Machine Learning
3821,Excel
3821,AWS
3821,Tableau
3821,MySQL
3822,Python
3822,Statistics
3822,SQL
3822,Excel
3822,Pandas
3823,Excel
3823,Data Visualization
3823,Machine Learning
3823,SQL
3823,ETL
3824,SQL
3824,AWS
3824,Statistics
3824,Tableau
3825,Statistics
3825,Machine Learning
3825,Power BI
3825,ETL
3825,AWS
3825,Python
3825,MySQL
3826,Excel
3826,Machine Learning
3826,Statistics
3826,AWS
3826,Python
3827,Power BI
3827,Python
3827,SQL
3827,Statistics
3828,Machine Learning
3828,Tableau
3828,SQL
3828,Pandas
3829,SQL
3829,ETL
3829,Machine Learning
3829,AWS
3829,Statistics
3830,Tableau
3830,Data Visualization
3830,SQL
3830,Power BI
3830,MySQL
3831,Python
3831,AWS
3831,Data Visualization
3831,Machine Learning
3831,Pandas
3832,Statistics
3832,Pandas
3832,AWS
3832,Tableau
3832,Machine Learning
3832,ETL
3833,Data Visualization
3833,ETL
3833,Power BI
3833,SQL
3833,AWS
3833,Pandas
3833,Machine Learning
3834,Python
3834,Machine Learning
3834,Statistics
3834,ETL
3835,AWS
3835,Power BI
3835,ETL
3835,Excel
3835,Data Visualization
3835,MySQL
3835,Statistics
3836,MySQL
3836,Tableau
3836,SQL
3836,Power BI
3837,Excel
3837,Tableau
3837,Statistics
3837,Data Visualization
3838,MySQL
3838,ETL
3838,Excel
3838,Machine Learning
3839,Pandas
3839,Python
3839,Tableau
3839,Machine Learning
3839,ETL
3840,Statistics
3840,Power BI
3840,ETL
3840,Excel
3840,Data Visualization
3840,Pandas
3840,Tableau
3841,Data Visualization
3841,ETL
3841,MySQL
3841,Machine Learning
3841,Tableau
3841,Python
3842,Pandas
3842,Power BI
3842,Statistics
3842,Excel
3842,MySQL
3843,Python
3843,SQL
3843,Power BI
3843,AWS
3843,Machine Learning
3843,Tableau
3843,Data Visualization
3844,Pandas
3844,ETL
3844,Python
3844,Power BI
3845,AWS
3845,Statistics
3845,Power BI
3845,Excel
3845,Data Visualization
3845,Pandas
3846,SQL
3846,AWS
3846,Python
3846,Data Visualization
3847,MySQL
3847,Power BI
3847,Tableau
3847,Data Visualization
3847,SQL
3847,Excel
3848,ETL
3848,Python
3848,Data Visualization
3848,Pandas
3848,Tableau
3849,Statistics
3849,Machine Learning
3849,Excel
3849,Pandas
3850,Data Visualization
3850,MySQL
3850,AWS
3850,Excel
3850,ETL
3850,Tableau
3850,Pandas
3851,Statistics
3851,ETL
3851,Machine Learning
3851,Python
3852,SQL
3852,Pandas
3852,Python
3852,AWS
3853,Power BI
3853,MySQL
3853,Data Visualization
3853,ETL
3853,SQL
3853,Excel
3854,Power BI
3854,AWS
3854,Excel
3854,Machine Learning
3855,Power BI
3855,Data Visualization
3855,ETL
3855,Excel
3855,AWS
3855,SQL
3855,Python
3856,Power BI
3856,Excel
3856,MySQL
3856,ETL
3857,AWS
3857,Statistics
3857,Machine Learning
3857,Data Visualization
3857,Python
3858,Machine Learning
3858,Data Visualization
3858,SQL
3858,MySQL
3858,Statistics
3859,Pandas
3859,Tableau
3859,Data Visualization
3859,Python
3859,ETL
3859,Statistics
3860,MySQL
3860,Machine Learning
3860,ETL
3860,Excel
3860,Power BI
3860,SQL
3860,Tableau
3861,MySQL
3861,Pandas
3861,Data Visualization
3861,AWS
3861,SQL
3862,SQL
3862,Pandas
3862,Data Visualization
3862,Tableau
3862,MySQL
3862,Power BI
3863,Machine Learning
3863,MySQL
3863,ETL
3863,Tableau
3863,Statistics
3864,Tableau
3864,Excel
3864,Pandas
3864,Data Visualization
3864,MySQL
3864,Python
3864,Machine Learning
3865,ETL
3865,Data Visualization
3865,MySQL
3865,Python
3866,Pandas
3866,Tableau
3866,SQL
3866,AWS
3867,AWS
3867,SQL
3867,MySQL
3867,Statistics
3867,Machine Learning
3868,ETL
3868,Power BI
3868,Machine Learning
3868,Python
3869,Excel
3869,Statistics
3869,ETL
3869,MySQL
3869,Pandas
3869,AWS
3870,Data Visualization
3870,MySQL
3870,Statistics
3870,Python
3871,Pandas
3871,Machine Learning
3871,Power BI
3871,Statistics
3872,MySQL
3872,Data Visualization
3872,Power BI
3872,Tableau
3872,Python
3873,AWS
3873,ETL
3873,Machine Learning
3873,SQL
3874,Pandas
3874,ETL
3874,Statistics
3874,Tableau
3874,AWS
3874,Data Visualization
3875,Pandas
3875,Python
3875,SQL
3875,Machine Learning
3875,Statistics
3875,Tableau
3875,Power BI
3876,ETL
3876,Python
3876,Data Visualization
3876,Power BI
3876,Pandas
3876,Tableau
3876,MySQL
3877,Python
3877,MySQL
3877,Power BI
3877,Machine Learning
3877,Tableau
3878,MySQL
3878,Statistics
3878,Excel
3878,SQL
3878,Power BI
3879,Statistics
3879,Excel
3879,Power BI
3879,AWS
3880,Tableau
3880,ETL
3880,AWS
3880,Power BI
3880,Excel
3880,Statistics
3881,ETL
3881,Excel
3881,Tableau
3881,Pandas
3881,Python
3881,Statistics
3881,MySQL
3882,Statistics
3882,ETL
3882,Data Visualization
3882,Machine Learning
3883,MySQL
3883,Statistics
3883,Machine Learning
3883,Python
3883,Power BI
3883,AWS
3884,Tableau
3884,Pandas
3884,SQL
3884,ETL
3884,Power BI
3884,Machine Learning
3885,SQL
3885,Power BI
3885,MySQL
3885,Data Visualization
3885,AWS
3885,ETL
3886,SQL
3886,ETL
3886,Statistics
3886,Excel
3886,Power BI
3886,MySQL
3887,MySQL
3887,Power BI
3887,AWS
3887,Tableau
3888,Python
3888,Pandas
3888,ETL
3888,AWS
3888,Excel
3889,AWS
3889,MySQL
3889,Machine Learning
3889,Power BI
3889,Python
3889,SQL
3889,Statistics
3890,ETL
3890,Statistics
3890,Data Visualization
3890,Machine Learning
3890,AWS
3891,Data Visualization
3891,SQL
3891,Pandas
3891,AWS
3891,Statistics
3892,Tableau
3892,Excel
3892,Power BI
3892,Data Visualization
3892,Statistics
3893,Statistics
3893,Power BI
3893,MySQL
3893,ETL
3893,Pandas
3894,Statistics
3894,Excel
3894,Tableau
3894,Pandas
3895,Pandas
3895,ETL
3895,SQL
3895,Tableau
3895,MySQL
3896,Machine Learning
3896,MySQL
3896,Pandas
3896,Statistics
3896,AWS
3897,Statistics
3897,Power BI
3897,ETL
3897,Pandas
3897,Python
3898,MySQL
3898,ETL
3898,Pandas
3898,Python
3898,Power BI
3898,Statistics
3899,Tableau
3899,ETL
3899,MySQL
3899,AWS
3899,SQL
3899,Machine Learning
3899,Pandas
3900,Machine Learning
3900,AWS
3900,Statistics
3900,Excel
3900,Tableau
3900,MySQL
3900,ETL
3901,Tableau
3901,Excel
3901,Python
3901,Data Visualization
3901,Pandas
3901,Statistics
3901,MySQL
3902,AWS
3902,Pandas
3902,Python
3902,MySQL
3902,Statistics
3902,SQL
3903,Pandas
3903,Data Visualization
3903,Python
3903,Excel
3903,Machine Learning
3904,Data Visualization
3904,ETL
3904,Machine Learning
3904,SQL
3904,Python
3904,MySQL
3904,Power BI
3905,SQL
3905,AWS
3905,Machine Learning
3905,Excel
3905,Tableau
3905,ETL
3905,MySQL
3906,Tableau
3906,Power BI
3906,ETL
3906,Pandas
3906,MySQL
3906,Data Visualization
3907,Tableau
3907,MySQL
3907,Data Visualization
3907,ETL
3907,Excel
3907,Pandas
3907,Statistics
3908,Pandas
3908,ETL
3908,Data Visualization
3908,SQL
3908,Statistics
3908,Python
3909,MySQL
3909,Data Visualization
3909,Excel
3909,AWS
3909,Statistics
3909,Power BI
3909,Python
3910,Power BI
3910,Statistics
3910,Tableau
3910,Excel
3910,Python
3910,SQL
3911,Excel
3911,Data Visualization
3911,Pandas
3911,MySQL
3911,Tableau
3912,Data Visualization
3912,Pandas
3912,Power BI
3912,MySQL
3913,Machine Learning
3913,Power BI
3913,Excel
3913,Pandas
3914,Tableau
3914,ETL
3914,Data Visualization
3914,MySQL
3914,Pandas
3914,Excel
3915,Tableau
3915,MySQL
3915,Pandas
3915,Machine Learning
3915,Data Visualization
3916,AWS
3916,ETL
3916,Python
3916,Statistics
3916,Data Visualization
3916,Pandas
3916,Excel
3917,Excel
3917,AWS
3917,Data Visualization
3917,SQL
3917,Statistics
3918,ETL
3918,Python
3918,Pandas
3918,AWS
3918,SQL
3919,AWS
3919,Pandas
3919,Machine Learning
3919,SQL
3919,ETL
3920,SQL
3920,Tableau
3920,Machine Learning
3920,Statistics
3921,Data Visualization
3921,AWS
3921,Machine Learning
3921,Python
3921,Pandas
3921,MySQL
3921,ETL
3922,Pandas
3922,Machine Learning
3922,AWS
3922,SQL
3922,Power BI
3922,ETL
3923,Pandas
3923,Python
3923,Machine Learning
3923,ETL
3924,Statistics
3924,Excel
3924,MySQL
3924,SQL
3925,Python
3925,Statistics
3925,AWS
3925,Pandas
3925,Machine Learning
3926,Python
3926,Data Visualization
3926,Statistics
3926,SQL
3927,Power BI
3927,Tableau
3927,MySQL
3927,SQL
3928,Python
3928,Machine Learning
3928,Tableau
3928,Excel
3929,Power BI
3929,AWS
3929,Excel
3929,Data Visualization
3930,MySQL
3930,AWS
3930,Excel
3930,Pandas
3930,Statistics
3930,Data Visualization
3931,Statistics
3931,Tableau
3931,MySQL
3931,Machine Learning
3931,Python
3932,Pandas
3932,Power BI
3932,AWS
3932,SQL
3932,Excel
3932,MySQL
3933,AWS
3933,MySQL
3933,Excel
3933,Power BI
3934,Machine Learning
3934,Statistics
3934,Python
3934,MySQL
3934,Tableau
3935,SQL
3935,Python
3935,Excel
3935,Pandas
3936,SQL
3936,ETL
3936,Machine Learning
3936,Data Visualization
3936,Pandas
3937,ETL
3937,MySQL
3937,Machine Learning
3937,Statistics
3938,Machine Learning
3938,Pandas
3938,SQL
3938,Python
3938,Tableau
3939,MySQL
3939,SQL
3939,Pandas
3939,Power BI
3940,Statistics
3940,Python
3940,Power BI
3940,Excel
3940,Machine Learning
3940,SQL
3941,SQL
3941,Power BI
3941,Excel
3941,Machine Learning
3941,AWS
3941,MySQL
3942,SQL
3942,Machine Learning
3942,Power BI
3942,Tableau
3943,MySQL
3943,Tableau
3943,Python
3943,Pandas
3943,ETL
3943,SQL
3943,Power BI
3944,Data Visualization
3944,Excel
3944,Pandas
3944,ETL
3944,MySQL
3944,AWS
3945,Pandas
3945,Python
3945,AWS
3945,Power BI
3945,Data Visualization
3945,Machine Learning
3945,SQL
3946,ETL
3946,Data Visualization
3946,Pandas
3946,AWS
3946,MySQL
3946,Excel
3946,Power BI
3947,SQL
3947,Excel
3947,Pandas
3947,Machine Learning
3947,Tableau
3948,Python
3948,Pandas
3948,Machine Learning
3948,Excel
3948,AWS
3948,Statistics
3948,Data Visualization
3949,Python
3949,Power BI
3949,Tableau
3949,SQL
3950,SQL
3950,Pandas
3950,Python
3950,ETL
3951,Pandas
3951,ETL
3951,Tableau
3951,Statistics
3951,SQL
3951,MySQL
3951,Excel
3952,Python
3952,Excel
3952,Pandas
3952,Tableau
3952,AWS
3952,Statistics
3953,MySQL
3953,Pandas
3953,AWS
3953,ETL
3953,Data Visualization
3953,Python
3953,Machine Learning
3954,Python
3954,SQL
3954,Statistics
3954,Tableau
3954,MySQL
3954,AWS
3954,Machine Learning
3955,Power BI
3955,MySQL
3955,Excel
3955,Data Visualization
3956,Excel
3956,AWS
3956,Machine Learning
3956,MySQL
3956,Statistics
3956,ETL
3957,Pandas
3957,SQL
3957,Tableau
3957,Statistics
3957,Power BI
3958,Machine Learning
3958,Tableau
3958,SQL
3958,ETL
3958,Data Visualization
3958,MySQL
3959,Power BI
3959,Statistics
3959,ETL
3959,Excel
3959,SQL
3959,Machine Learning
3960,Data Visualization
3960,ETL
3960,Power BI
3960,MySQL
3960,Machine Learning
3960,Excel
3960,SQL
3961,ETL
3961,SQL
3961,MySQL
3961,Statistics
3961,Power BI
3961,Python
3961,Tableau
3962,Python
3962,Power BI
3962,ETL
3962,Data Visualization
3963,Excel
3963,Data Visualization
3963,Pandas
3963,Machine Learning
3963,ETL
3963,MySQL
3963,Power BI
3964,ETL
3964,Data Visualization
3964,Excel
3964,Machine Learning
3964,AWS
3964,SQL
3965,Power BI
3965,AWS
3965,SQL
3965,Python
3965,Pandas
3966,Excel
3966,Machine Learning
3966,AWS
3966,Power BI
3966,SQL
3966,Python
3966,Statistics
3967,ETL
3967,Power BI
3967,SQL
3967,Excel
3967,MySQL
3967,Data Visualization
3967,AWS
3968,Python
3968,AWS
3968,Pandas
3968,MySQL
3968,Power BI
3968,ETL
3968,SQL
3969,ETL
3969,Statistics
3969,AWS
3969,MySQL
3969,Machine Learning
3969,Python
3970,Power BI
3970,Excel
3970,Python
3970,MySQL
3970,Data Visualization
3970,Machine Learning
3971,Tableau
3971,MySQL
3971,Data Visualization
3971,Machine Learning
3971,Power BI
3972,Power BI
3972,Data Visualization
3972,AWS
3972,SQL
3972,Tableau
3972,Machine Learning
3972,Statistics
3973,MySQL
3973,Power BI
3973,Excel
3973,Statistics
3973,Pandas
3974,Python
3974,ETL
3974,MySQL
3974,Power BI
3974,Statistics
3974,Machine Learning
3975,SQL
3975,Python
3975,MySQL
3975,Power BI
3975,AWS
3975,Data Visualization
3975,Pandas
3976,Statistics
3976,Machine Learning
3976,AWS
3976,Python
3976,Data Visualization
3976,Excel
3976,Tableau
3977,Machine Learning
3977,Statistics
3977,Tableau
3977,Data Visualization
3977,Excel
3978,Statistics
3978,AWS
3978,Python
3978,Excel
3979,AWS
3979,Power BI
3979,Machine Learning
3979,Statistics
3979,Excel
3979,Tableau
3979,Pandas
3980,Excel
3980,Tableau
3980,Statistics
3980,Power BI
3981,Power BI
3981,Pandas
3981,AWS
3981,MySQL
3981,Statistics
3981,ETL
3981,Tableau
3982,Python
3982,Machine Learning
3982,MySQL
3982,SQL
3982,Pandas
3983,Tableau
3983,ETL
3983,Python
3983,SQL
3983,Statistics
3983,MySQL
3983,Excel
3984,Statistics
3984,Python
3984,Tableau
3984,Machine Learning
3984,Data Visualization
3985,Tableau
3985,AWS
3985,Excel
3985,MySQL
3985,Python
3986,Statistics
3986,ETL
3986,MySQL
3986,Python
3987,SQL
3987,Pandas
3987,Power BI
3987,AWS
3988,Machine Learning
3988,Data Visualization
3988,Statistics
3988,Pandas
3988,Tableau
3989,MySQL
3989,ETL
3989,Data Visualization
3989,Power BI
3989,Python
3990,Machine Learning
3990,Data Visualization
3990,MySQL
3990,Excel
3991,Machine Learning
3991,SQL
3991,AWS
3991,Power BI
3992,Python
3992,SQL
3992,Machine Learning
3992,Power BI
3992,Statistics
3993,Tableau
3993,Data Visualization
3993,Statistics
3993,ETL
3993,Pandas
3993,Excel
3994,AWS
3994,Statistics
3994,Power BI
3994,Machine Learning
3994,Excel
3994,Python
3995,Data Visualization
3995,Tableau
3995,MySQL
3995,Excel
3996,Power BI
3996,AWS
3996,Machine Learning
3996,SQL
3996,MySQL
3996,Pandas
3997,Python
3997,Tableau
3997,MySQL
3997,Excel
3997,Power BI
3998,Tableau
3998,SQL
3998,MySQL
3998,Data Visualization
3999,Tableau
3999,MySQL
3999,SQL
3999,Pandas
3999,Excel
4000,SQL
4000,Python
4000,Pandas
4000,Tableau
4001,Power BI
4001,MySQL
4001,ETL
4001,SQL
4002,Tableau
4002,Power BI
4002,SQL
4002,Machine Learning
4002,ETL
4002,MySQL
4002,Data Visualization
4003,Pandas
4003,Machine Learning
4003,Tableau
4003,Excel
4003,Statistics
4003,ETL
4004,Pandas
4004,SQL
4004,Power BI
4004,Excel
4005,Data Visualization
4005,SQL
4005,AWS
4005,Machine Learning
4005,ETL
4005,MySQL
4005,Excel
4006,Power BI
4006,Tableau
4006,Excel
4006,Machine Learning
4006,AWS
4006,SQL
4006,Data Visualization
4007,Excel
4007,Power BI
4007,Data Visualization
4007,Statistics
4008,Power BI
4008,Pandas
4008,MySQL
4008,Statistics
4008,Python
4008,AWS
4008,SQL
4009,SQL
4009,Machine Learning
4009,Pandas
4009,Python
4009,Data Visualization
4010,Python
4010,Machine Learning
4010,Tableau
4010,Power BI
4010,Excel
4010,AWS
4010,Pandas
4011,AWS
4011,Power BI
4011,Data Visualization
4011,Pandas
4012,SQL
4012,Power BI
4012,Statistics
4012,Data Visualization
4012,Python
4012,AWS
4012,Machine Learning
4013,Tableau
4013,MySQL
4013,Statistics
4013,Power BI
4013,Python
4013,Data Visualization
4014,Data Visualization
4014,AWS
4014,SQL
4014,Pandas
4014,Python
4015,Data Visualization
4015,AWS
4015,Machine Learning
4015,ETL
4015,Pandas
4015,Excel
4015,Statistics
4016,ETL
4016,MySQL
4016,Statistics
4016,Excel
4016,Machine Learning
4016,Python
4017,Python
4017,Tableau
4017,Excel
4017,Power BI
4017,ETL
4017,SQL
4017,Machine Learning
4018,AWS
4018,ETL
4018,Pandas
4018,Data Visualization
4019,Data Visualization
4019,Statistics
4019,SQL
4019,Excel
4019,Tableau
4019,AWS
4019,Pandas
4020,AWS
4020,ETL
4020,Tableau
4020,Pandas
